case_id,chemical_id,chemical_name,casrn,dtxsid,smiles,inchikey,endpoint,endpoint_code,effect,measurement,species,common_name,phylum,class_name,order,family,genus,species_group,duration_h,medium,temperature_c,ph,ctx_hardness,study_year,source,structure_source,chemical_class,toxicity_value,toxicity_unit,molar_concentration,target_log_molar,physchem_mol_wt,physchem_logp,known_ood,is_hard_ood,case_row_count,document_count,asset_ids,document_keys,document_urls,case_spread_log_molar,species_canon,regulatory_species,regulatory_taxon,study_type,nominal_or_measured,conc_based_on,basis_for_effect,freshwater_keyword_flag,standard_species_flag,mech_cytotox_hit_rate,mech_cytotox_lower_log10_um,mech_cytotox_lower_um,mech_cytotox_median_log10_um,mech_cytotox_median_um,mech_cytotox_nhit,mech_cytotox_ntested,mech_feature_count,mech_h295r_active_endpoint_count,mech_h295r_andr_max_abs,mech_h295r_bmd_min,mech_h295r_cort_max_abs,mech_h295r_cortic_max_abs,mech_h295r_critical_val,mech_h295r_doc_max_abs,mech_h295r_e1_max_abs,mech_h295r_e2_max_abs,mech_h295r_maxmmd_max,mech_h295r_mean_abs,mech_h295r_mmd_max,mech_h295r_ohpreg_max_abs,mech_h295r_ohprog_max_abs,mech_h295r_prog_max_abs,mech_h295r_testo_max_abs,mech_h295r_x11dcort_max_abs,mech_lit_ar_agonist,mech_lit_ar_antagonist,mech_lit_ar_binding,mech_lit_er_agonist,mech_lit_er_antagonist,mech_lit_er_binding,mech_toxcast_ar_auc_agonist,mech_toxcast_ar_auc_antagonist,mech_toxcast_er_auc_agonist,mech_toxcast_er_auc_antagonist,external_subset,source_case_id,external_source_cohort,external_source_status,source_record_id,summary_value_mg_l,source_value_corrected,source_report,source_pages,source_quality_status,source_quality_flags,source_url,summary_page,summary_row_on_page
japan_moe__japan_moe_30171-80-3_daphnia_48h_ec50_p31_r20,30171-80-3,Dibromocresyl glycidyl ether,30171-80-3,DTXSID90865529,BrC(Br)C1=CC=CC=C1OCC1CO1,RUBIQRSGTVJYHR-UHFFFAOYSA-N,daphnia_48h_ec50,EC50,ITX,IMBL,Daphnia magna,Water Flea,Arthropoda,Branchiopoda,Diplostraca,Daphniidae,Daphnia,Crustaceans;Standard Test Species,48.0,FW,,,,2004.0,japan_moe_official_summary,dsstox_casrn,unclassified,1.3,mg/L,4.037317233754455e-06,-5.393907124392976,321.9960000000001,,True,False,1,1,,,,0.0,,,,official_summary_table,not specified in summary,test material,immobilisation (Japanese table header: acute swimming inhibition),True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,japan_moe_30171-80-3_daphnia_48h_ec50_p31_r20,Japan_MOE_official_summary,official_summary_source,MOE:31:20:daphnia_48h_ec50,1.3,False,,,official_summary_source,official_summary_not_individual_report_reviewed,https://www.env.go.jp/content/000316616.pdf,31.0,20.0
japan_moe__japan_moe_30171-80-3_fish_96h_lc50_p31_r20,30171-80-3,Dibromocresyl glycidyl ether,30171-80-3,DTXSID90865529,BrC(Br)C1=CC=CC=C1OCC1CO1,RUBIQRSGTVJYHR-UHFFFAOYSA-N,fish_96h_lc50,LC50,MOR,MORT,Oryzias latipes,Japanese Medaka,Chordata,Actinopterygii,Beloniformes,Adrianichthyidae,Oryzias,Fish;Standard Test Species,96.0,FW,,,,2004.0,japan_moe_official_summary,dsstox_casrn,unclassified,1.3,mg/L,4.037317233754455e-06,-5.393907124392976,321.9960000000001,,True,False,1,1,,,,0.0,,,,official_summary_table,not specified in summary,test material,mortality,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,japan_moe_30171-80-3_fish_96h_lc50_p31_r20,Japan_MOE_official_summary,official_summary_source,MOE:31:20:fish_96h_lc50,1.3,False,,,official_summary_source,official_summary_not_individual_report_reviewed,https://www.env.go.jp/content/000316616.pdf,31.0,20.0
japan_moe__japan_moe_3030-47-5_algae_72_96h_ec50_p26_r13,3030-47-5,"N-Methyl-N,N-bis(2- dimethylaminoethyl)amine",3030-47-5,DTXSID7029249,CN(C)CCN(C)CCN(C)C,UKODFQOELJFMII-UHFFFAOYSA-N,algae_72_96h_ec50,EC50,GRO,GGRO,Pseudokirchneriella subcapitata,Green Alga,Chlorophyta,Chlorophyceae,Sphaeropleales,Selenastraceae,Pseudokirchneriella,Algae;Standard Test Species,72.0,FW,,,,2007.0,japan_moe_official_summary,dsstox_casrn,unclassified,52.0,mg/L,0.0003000507778239,-3.5228052430715,173.304,,True,False,1,1,,,,0.0,,,,official_summary_table,not specified in summary,test material,growth rate,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,japan_moe_3030-47-5_algae_72_96h_ec50_p26_r13,Japan_MOE_official_summary,official_summary_source,MOE:26:13:algae_72_96h_ec50,52.0,False,,,official_summary_source,official_summary_not_individual_report_reviewed,https://www.env.go.jp/content/000316616.pdf,26.0,13.0
japan_moe__japan_moe_3030-47-5_daphnia_48h_ec50_p26_r13,3030-47-5,"N-Methyl-N,N-bis(2- dimethylaminoethyl)amine",3030-47-5,DTXSID7029249,CN(C)CCN(C)CCN(C)C,UKODFQOELJFMII-UHFFFAOYSA-N,daphnia_48h_ec50,EC50,ITX,IMBL,Daphnia magna,Water Flea,Arthropoda,Branchiopoda,Diplostraca,Daphniidae,Daphnia,Crustaceans;Standard Test Species,48.0,FW,,,,2007.0,japan_moe_official_summary,dsstox_casrn,unclassified,51.0,mg/L,0.000294280570558,-3.531238410608362,173.304,,True,False,1,1,,,,0.0,,,,official_summary_table,not specified in summary,test material,immobilisation (Japanese table header: acute swimming inhibition),True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,japan_moe_3030-47-5_daphnia_48h_ec50_p26_r13,Japan_MOE_official_summary,official_summary_source,MOE:26:13:daphnia_48h_ec50,51.0,False,,,official_summary_source,official_summary_not_individual_report_reviewed,https://www.env.go.jp/content/000316616.pdf,26.0,13.0
japan_moe__japan_moe_3048-65-5_algae_72_96h_ec50_p26_r14,3048-65-5,"3a,4,7,7a-Tetrahydro-1H-indene",3048-65-5,DTXSID0027515,C1C=CC2CC=CCC12,UFERIGCCDYCZLN-UHFFFAOYSA-N,algae_72_96h_ec50,EC50,GRO,GGRO,Pseudokirchneriella subcapitata,Green Alga,Chlorophyta,Chlorophyceae,Sphaeropleales,Selenastraceae,Pseudokirchneriella,Algae;Standard Test Species,72.0,FW,,,,1996.0,japan_moe_official_summary,dsstox_casrn,unclassified,7.0,mg/L,5.823869545322186e-05,-4.23478836178246,120.19499999999998,,True,False,1,1,,,,0.0,,,,official_summary_table,not specified in summary,test material,growth rate,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,japan_moe_3048-65-5_algae_72_96h_ec50_p26_r14,Japan_MOE_official_summary,official_summary_source,MOE:26:14:algae_72_96h_ec50,7.0,False,,,official_summary_source,official_summary_not_individual_report_reviewed,https://www.env.go.jp/content/000316616.pdf,26.0,14.0
japan_moe__japan_moe_3048-65-5_daphnia_48h_ec50_p26_r14,3048-65-5,"3a,4,7,7a-Tetrahydro-1H-indene",3048-65-5,DTXSID0027515,C1C=CC2CC=CCC12,UFERIGCCDYCZLN-UHFFFAOYSA-N,daphnia_48h_ec50,EC50,ITX,IMBL,Daphnia magna,Water Flea,Arthropoda,Branchiopoda,Diplostraca,Daphniidae,Daphnia,Crustaceans;Standard Test Species,48.0,FW,,,,1996.0,japan_moe_official_summary,dsstox_casrn,unclassified,0.73,mg/L,6.073463954407422e-06,-5.216563541676261,120.19499999999998,,True,False,1,1,,,,0.0,,,,official_summary_table,not specified in summary,test material,immobilisation (Japanese table header: acute swimming inhibition),True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,japan_moe_3048-65-5_daphnia_48h_ec50_p26_r14,Japan_MOE_official_summary,official_summary_source,MOE:26:14:daphnia_48h_ec50,0.73,False,,,official_summary_source,official_summary_not_individual_report_reviewed,https://www.env.go.jp/content/000316616.pdf,26.0,14.0
japan_moe__japan_moe_3048-65-5_fish_96h_lc50_p26_r14,3048-65-5,"3a,4,7,7a-Tetrahydro-1H-indene",3048-65-5,DTXSID0027515,C1C=CC2CC=CCC12,UFERIGCCDYCZLN-UHFFFAOYSA-N,fish_96h_lc50,LC50,MOR,MORT,Oryzias latipes,Japanese Medaka,Chordata,Actinopterygii,Beloniformes,Adrianichthyidae,Oryzias,Fish;Standard Test Species,96.0,FW,,,,1996.0,japan_moe_official_summary,dsstox_casrn,unclassified,4.4,mg/L,3.660717999916803e-05,-4.436433725310529,120.19499999999998,,True,False,1,1,,,,0.0,,,,official_summary_table,not specified in summary,test material,mortality,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,japan_moe_3048-65-5_fish_96h_lc50_p26_r14,Japan_MOE_official_summary,official_summary_source,MOE:26:14:fish_96h_lc50,4.4,False,,,official_summary_source,official_summary_not_individual_report_reviewed,https://www.env.go.jp/content/000316616.pdf,26.0,14.0
japan_moe__japan_moe_31127-54-5_algae_72_96h_ec50_p31_r21,31127-54-5,"2,3,4,4'-Tetrahydroxybenzophenone",31127-54-5,DTXSID5047956,OC1=CC=C(C=C1)C(=O)C1=CC=C(O)C(O)=C1O,ZRDYULMDEGRWRC-UHFFFAOYSA-N,algae_72_96h_ec50,EC50,GRO,GGRO,Pseudokirchneriella subcapitata,Green Alga,Chlorophyta,Chlorophyceae,Sphaeropleales,Selenastraceae,Pseudokirchneriella,Algae;Standard Test Species,72.0,FW,,,,2005.0,japan_moe_official_summary,dsstox_casrn,unclassified,0.54,mg/L,2.19317840287875e-06,-5.658926039442198,246.218,,True,False,1,1,,,,0.0,,,,official_summary_table,not specified in summary,test material,growth rate,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,japan_moe_31127-54-5_algae_72_96h_ec50_p31_r21,Japan_MOE_official_summary,official_summary_source,MOE:31:21:algae_72_96h_ec50,0.54,False,,,official_summary_source,official_summary_not_individual_report_reviewed,https://www.env.go.jp/content/000316616.pdf,31.0,21.0
japan_moe__japan_moe_31127-54-5_daphnia_48h_ec50_p31_r21,31127-54-5,"2,3,4,4'-Tetrahydroxybenzophenone",31127-54-5,DTXSID5047956,OC1=CC=C(C=C1)C(=O)C1=CC=C(O)C(O)=C1O,ZRDYULMDEGRWRC-UHFFFAOYSA-N,daphnia_48h_ec50,EC50,ITX,IMBL,Daphnia magna,Water Flea,Arthropoda,Branchiopoda,Diplostraca,Daphniidae,Daphnia,Crustaceans;Standard Test Species,48.0,FW,,,,2005.0,japan_moe_official_summary,dsstox_casrn,unclassified,39.0,mg/L,0.0001583962179856,-3.800255192238667,246.218,,True,False,1,1,,,,0.0,,,,official_summary_table,not specified in summary,test material,immobilisation (Japanese table header: acute swimming inhibition),True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,japan_moe_31127-54-5_daphnia_48h_ec50_p31_r21,Japan_MOE_official_summary,official_summary_source,MOE:31:21:daphnia_48h_ec50,39.0,False,,,official_summary_source,official_summary_not_individual_report_reviewed,https://www.env.go.jp/content/000316616.pdf,31.0,21.0
japan_moe__japan_moe_31127-54-5_fish_96h_lc50_p31_r21,31127-54-5,"2,3,4,4'-Tetrahydroxybenzophenone",31127-54-5,DTXSID5047956,OC1=CC=C(C=C1)C(=O)C1=CC=C(O)C(O)=C1O,ZRDYULMDEGRWRC-UHFFFAOYSA-N,fish_96h_lc50,LC50,MOR,MORT,Oryzias latipes,Japanese Medaka,Chordata,Actinopterygii,Beloniformes,Adrianichthyidae,Oryzias,Fish;Standard Test Species,96.0,FW,,,,2005.0,japan_moe_official_summary,dsstox_casrn,unclassified,36.0,mg/L,0.0001462118935252,-3.835017298497879,246.218,,True,False,1,1,,,,0.0,,,,official_summary_table,not specified in summary,test material,mortality,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,japan_moe_31127-54-5_fish_96h_lc50_p31_r21,Japan_MOE_official_summary,official_summary_source,MOE:31:21:fish_96h_lc50,36.0,False,,,official_summary_source,official_summary_not_individual_report_reviewed,https://www.env.go.jp/content/000316616.pdf,31.0,21.0
japan_moe__japan_moe_3268-49-3_algae_72_96h_ec50_p26_r15,3268-49-3,3-(Methylthio)propionaldehyde,3268-49-3,DTXSID9027528,CSCCC=O,CLUWOWRTHNNBBU-UHFFFAOYSA-N,algae_72_96h_ec50,EC50,GRO,GGRO,Pseudokirchneriella subcapitata,Green Alga,Chlorophyta,Chlorophyceae,Sphaeropleales,Selenastraceae,Pseudokirchneriella,Algae;Standard Test Species,72.0,FW,,,,1998.0,japan_moe_official_summary,dsstox_casrn,unclassified,0.99,mg/L,9.503330965500029e-06,-5.022124145618242,104.174,,True,False,1,1,,,,0.0,,,,official_summary_table,not specified in summary,test material,growth rate,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,japan_moe_3268-49-3_algae_72_96h_ec50_p26_r15,Japan_MOE_official_summary,official_summary_source,MOE:26:15:algae_72_96h_ec50,0.99,False,,,official_summary_source,official_summary_not_individual_report_reviewed,https://www.env.go.jp/content/000316616.pdf,26.0,15.0
japan_moe__japan_moe_3268-49-3_daphnia_48h_ec50_p26_r15,3268-49-3,3-(Methylthio)propionaldehyde,3268-49-3,DTXSID9027528,CSCCC=O,CLUWOWRTHNNBBU-UHFFFAOYSA-N,daphnia_48h_ec50,EC50,ITX,IMBL,Daphnia magna,Water Flea,Arthropoda,Branchiopoda,Diplostraca,Daphniidae,Daphnia,Crustaceans;Standard Test Species,48.0,FW,,,,1998.0,japan_moe_official_summary,dsstox_casrn,unclassified,7.2,mg/L,6.911513429454566e-05,-4.160426843784523,104.174,,True,False,1,1,,,,0.0,,,,official_summary_table,not specified in summary,test material,immobilisation (Japanese table header: acute swimming inhibition),True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,japan_moe_3268-49-3_daphnia_48h_ec50_p26_r15,Japan_MOE_official_summary,official_summary_source,MOE:26:15:daphnia_48h_ec50,7.2,False,,,official_summary_source,official_summary_not_individual_report_reviewed,https://www.env.go.jp/content/000316616.pdf,26.0,15.0
japan_moe__japan_moe_3268-49-3_fish_96h_lc50_p26_r15,3268-49-3,3-(Methylthio)propionaldehyde,3268-49-3,DTXSID9027528,CSCCC=O,CLUWOWRTHNNBBU-UHFFFAOYSA-N,fish_96h_lc50,LC50,MOR,MORT,Oryzias latipes,Japanese Medaka,Chordata,Actinopterygii,Beloniformes,Adrianichthyidae,Oryzias,Fish;Standard Test Species,96.0,FW,,,,1998.0,japan_moe_official_summary,dsstox_casrn,unclassified,7.0,mg/L,6.719526945303051e-05,-4.172661300201535,104.174,,True,False,1,1,,,,0.0,,,,official_summary_table,not specified in summary,test material,mortality,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,japan_moe_3268-49-3_fish_96h_lc50_p26_r15,Japan_MOE_official_summary,official_summary_source,MOE:26:15:fish_96h_lc50,7.0,False,,,official_summary_source,official_summary_not_individual_report_reviewed,https://www.env.go.jp/content/000316616.pdf,26.0,15.0
japan_moe__japan_moe_3295-94-1_daphnia_48h_ec50_p26_r17,3295-94-1,Allyl n-hexyl ether,3295-94-1,DTXSID00294987,CCCCCCOCC=C,SNUXIIWZWKDULZ-UHFFFAOYSA-N,daphnia_48h_ec50,EC50,ITX,IMBL,Daphnia magna,Water Flea,Arthropoda,Branchiopoda,Diplostraca,Daphniidae,Daphnia,Crustaceans;Standard Test Species,48.0,FW,,,,2005.0,japan_moe_official_summary,dsstox_casrn,unclassified,2.4,mg/L,1.687265364660227e-05,-4.772816608374441,142.242,,True,False,1,1,,,,0.0,,,,official_summary_table,not specified in summary,test material,immobilisation (Japanese table header: acute swimming inhibition),True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,japan_moe_3295-94-1_daphnia_48h_ec50_p26_r17,Japan_MOE_official_summary,official_summary_source,MOE:26:17:daphnia_48h_ec50,2.4,False,,,official_summary_source,official_summary_not_individual_report_reviewed,https://www.env.go.jp/content/000316616.pdf,26.0,17.0
japan_moe__japan_moe_3295-94-1_fish_96h_lc50_p26_r17,3295-94-1,Allyl n-hexyl ether,3295-94-1,DTXSID00294987,CCCCCCOCC=C,SNUXIIWZWKDULZ-UHFFFAOYSA-N,fish_96h_lc50,LC50,MOR,MORT,Oryzias latipes,Japanese Medaka,Chordata,Actinopterygii,Beloniformes,Adrianichthyidae,Oryzias,Fish;Standard Test Species,96.0,FW,,,,2005.0,japan_moe_official_summary,dsstox_casrn,unclassified,4.9,mg/L,3.444833452847964e-05,-4.462831770057533,142.242,,True,False,1,1,,,,0.0,,,,official_summary_table,not specified in summary,test material,mortality,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,japan_moe_3295-94-1_fish_96h_lc50_p26_r17,Japan_MOE_official_summary,official_summary_source,MOE:26:17:fish_96h_lc50,4.9,False,,,official_summary_source,official_summary_not_individual_report_reviewed,https://www.env.go.jp/content/000316616.pdf,26.0,17.0
japan_moe__japan_moe_334-48-5_algae_72_96h_ec50_p19_r18,334-48-5,Decanoic acid,334-48-5,DTXSID9021554,CCCCCCCCCC(O)=O,GHVNFZFCNZKVNT-UHFFFAOYSA-N,algae_72_96h_ec50,EC50,GRO,GGRO,Pseudokirchneriella subcapitata,Green Alga,Chlorophyta,Chlorophyceae,Sphaeropleales,Selenastraceae,Pseudokirchneriella,Algae;Standard Test Species,72.0,FW,,,,1998.0,japan_moe_official_summary,dsstox_casrn,unclassified,12.0,mg/L,6.965890356885783e-05,-4.15702336561913,172.268,,True,False,1,1,,,,0.0,,,,official_summary_table,not specified in summary,test material,growth rate,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,japan_moe_334-48-5_algae_72_96h_ec50_p19_r18,Japan_MOE_official_summary,official_summary_source,MOE:19:18:algae_72_96h_ec50,12.0,False,,,official_summary_source,official_summary_not_individual_report_reviewed,https://www.env.go.jp/content/000316616.pdf,19.0,18.0
japan_moe__japan_moe_3452-97-9_daphnia_48h_ec50_p26_r20,3452-97-9,"3,5,5-Trimethyl-1-hexanol",3452-97-9,DTXSID7029661,CC(CCO)CC(C)(C)C,BODRLKRKPXBDBN-UHFFFAOYSA-N,daphnia_48h_ec50,EC50,ITX,IMBL,Daphnia magna,Water Flea,Arthropoda,Branchiopoda,Diplostraca,Daphniidae,Daphnia,Crustaceans;Standard Test Species,48.0,FW,,,,1996.0,japan_moe_official_summary,dsstox_casrn,unclassified,6.8,mg/L,4.713776705624645e-05,-4.326630994109513,144.25799999999998,,True,False,1,1,,,,0.0,,,,official_summary_table,not specified in summary,test material,immobilisation (Japanese table header: acute swimming inhibition),True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,japan_moe_3452-97-9_daphnia_48h_ec50_p26_r20,Japan_MOE_official_summary,official_summary_source,MOE:26:20:daphnia_48h_ec50,6.8,False,,,official_summary_source,official_summary_not_individual_report_reviewed,https://www.env.go.jp/content/000316616.pdf,26.0,20.0
japan_moe__japan_moe_3452-97-9_fish_96h_lc50_p26_r20,3452-97-9,"3,5,5-Trimethyl-1-hexanol",3452-97-9,DTXSID7029661,CC(CCO)CC(C)(C)C,BODRLKRKPXBDBN-UHFFFAOYSA-N,fish_96h_lc50,LC50,MOR,MORT,Oryzias latipes,Japanese Medaka,Chordata,Actinopterygii,Beloniformes,Adrianichthyidae,Oryzias,Fish;Standard Test Species,96.0,FW,,,,1996.0,japan_moe_official_summary,dsstox_casrn,unclassified,28.0,mg/L,0.0001940966878786,-3.71198187547353,144.25799999999998,,True,False,1,1,,,,0.0,,,,official_summary_table,not specified in summary,test material,mortality,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,japan_moe_3452-97-9_fish_96h_lc50_p26_r20,Japan_MOE_official_summary,official_summary_source,MOE:26:20:fish_96h_lc50,28.0,False,,,official_summary_source,official_summary_not_individual_report_reviewed,https://www.env.go.jp/content/000316616.pdf,26.0,20.0
japan_moe__japan_moe_348-54-9_daphnia_48h_ec50_p19_r19,348-54-9,o-Fluoroaniline,348-54-9,DTXSID8059843,NC1=C(F)C=CC=C1,FTZQXOJYPFINKJ-UHFFFAOYSA-N,daphnia_48h_ec50,EC50,ITX,IMBL,Daphnia magna,Water Flea,Arthropoda,Branchiopoda,Diplostraca,Daphniidae,Daphnia,Crustaceans;Standard Test Species,48.0,FW,,,,2012.0,japan_moe_official_summary,dsstox_casrn,unclassified,0.26,mg/L,2.339833871795104e-06,-5.630814976403484,111.11899999999996,,True,False,1,1,,,,0.0,,,,official_summary_table,not specified in summary,test material,immobilisation (Japanese table header: acute swimming inhibition),True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,japan_moe_348-54-9_daphnia_48h_ec50_p19_r19,Japan_MOE_official_summary,official_summary_source,MOE:19:19:daphnia_48h_ec50,0.26,False,,,official_summary_source,official_summary_not_individual_report_reviewed,https://www.env.go.jp/content/000316616.pdf,19.0,19.0
japan_moe__japan_moe_348-54-9_fish_96h_lc50_p19_r19,348-54-9,o-Fluoroaniline,348-54-9,DTXSID8059843,NC1=C(F)C=CC=C1,FTZQXOJYPFINKJ-UHFFFAOYSA-N,fish_96h_lc50,LC50,MOR,MORT,Oryzias latipes,Japanese Medaka,Chordata,Actinopterygii,Beloniformes,Adrianichthyidae,Oryzias,Fish;Standard Test Species,96.0,FW,,,,2012.0,japan_moe_official_summary,dsstox_casrn,unclassified,75.0,mg/L,0.0006749520784024,-3.170727060982603,111.11899999999996,,True,False,1,1,,,,0.0,,,,official_summary_table,not specified in summary,test material,mortality,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,japan_moe_348-54-9_fish_96h_lc50_p19_r19,Japan_MOE_official_summary,official_summary_source,MOE:19:19:fish_96h_lc50,75.0,False,,,official_summary_source,official_summary_not_individual_report_reviewed,https://www.env.go.jp/content/000316616.pdf,19.0,19.0
japan_moe__japan_moe_348-61-8_algae_72_96h_ec50_p19_r20,348-61-8,"4-Bromo-1,2-difluorobenzene",348-61-8,DTXSID60188338,FC1=C(F)C=C(Br)C=C1,YMQPKONILWWJQG-UHFFFAOYSA-N,algae_72_96h_ec50,EC50,GRO,GGRO,Pseudokirchneriella subcapitata,Green Alga,Chlorophyta,Chlorophyceae,Sphaeropleales,Selenastraceae,Pseudokirchneriella,Algae;Standard Test Species,72.0,FW,,,,2001.0,japan_moe_official_summary,dsstox_casrn,unclassified,14.0,mg/L,7.254261878853827e-05,-4.139406770441792,192.99,,True,False,1,1,,,,0.0,,,,official_summary_table,not specified in summary,test material,growth rate,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,japan_moe_348-61-8_algae_72_96h_ec50_p19_r20,Japan_MOE_official_summary,official_summary_source,MOE:19:20:algae_72_96h_ec50,14.0,False,,,official_summary_source,official_summary_not_individual_report_reviewed,https://www.env.go.jp/content/000316616.pdf,19.0,20.0
japan_moe__japan_moe_348-61-8_daphnia_48h_ec50_p19_r20,348-61-8,"4-Bromo-1,2-difluorobenzene",348-61-8,DTXSID60188338,FC1=C(F)C=C(Br)C=C1,YMQPKONILWWJQG-UHFFFAOYSA-N,daphnia_48h_ec50,EC50,ITX,IMBL,Daphnia magna,Water Flea,Arthropoda,Branchiopoda,Diplostraca,Daphniidae,Daphnia,Crustaceans;Standard Test Species,48.0,FW,,,,2001.0,japan_moe_official_summary,dsstox_casrn,unclassified,6.3,mg/L,3.264417845484222e-05,-4.486194256666449,192.99,,True,False,1,1,,,,0.0,,,,official_summary_table,not specified in summary,test material,immobilisation (Japanese table header: acute swimming inhibition),True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,japan_moe_348-61-8_daphnia_48h_ec50_p19_r20,Japan_MOE_official_summary,official_summary_source,MOE:19:20:daphnia_48h_ec50,6.3,False,,,official_summary_source,official_summary_not_individual_report_reviewed,https://www.env.go.jp/content/000316616.pdf,19.0,20.0
japan_moe__japan_moe_348-61-8_fish_96h_lc50_p19_r20,348-61-8,"4-Bromo-1,2-difluorobenzene",348-61-8,DTXSID60188338,FC1=C(F)C=C(Br)C=C1,YMQPKONILWWJQG-UHFFFAOYSA-N,fish_96h_lc50,LC50,MOR,MORT,Oryzias latipes,Japanese Medaka,Chordata,Actinopterygii,Beloniformes,Adrianichthyidae,Oryzias,Fish;Standard Test Species,96.0,FW,,,,2001.0,japan_moe_official_summary,dsstox_casrn,unclassified,7.8,mg/L,4.041660189647132e-05,-4.393440203429551,192.99,,True,False,1,1,,,,0.0,,,,official_summary_table,not specified in summary,test material,mortality,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,japan_moe_348-61-8_fish_96h_lc50_p19_r20,Japan_MOE_official_summary,official_summary_source,MOE:19:20:fish_96h_lc50,7.8,False,,,official_summary_source,official_summary_not_individual_report_reviewed,https://www.env.go.jp/content/000316616.pdf,19.0,20.0
japan_moe__japan_moe_350-30-1_algae_72_96h_ec50_p19_r21,350-30-1,2-Chloro-1-fluoro-4-nitrobenzene,350-30-1,DTXSID6049278,[O-][N+](=O)C1=CC=C(F)C(Cl)=C1,DPHCXXYPSYMICK-UHFFFAOYSA-N,algae_72_96h_ec50,EC50,GRO,GGRO,Pseudokirchneriella subcapitata,Green Alga,Chlorophyta,Chlorophyceae,Sphaeropleales,Selenastraceae,Pseudokirchneriella,Algae;Standard Test Species,72.0,FW,,,,2001.0,japan_moe_official_summary,dsstox_casrn,unclassified,0.6,mg/L,3.4179075569936084e-06,-5.466239687674524,175.546,,True,False,1,1,,,,0.0,,,,official_summary_table,not specified in summary,test material,growth rate,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,japan_moe_350-30-1_algae_72_96h_ec50_p19_r21,Japan_MOE_official_summary,official_summary_source,MOE:19:21:algae_72_96h_ec50,0.6,False,,,official_summary_source,official_summary_not_individual_report_reviewed,https://www.env.go.jp/content/000316616.pdf,19.0,21.0
japan_moe__japan_moe_350-30-1_daphnia_48h_ec50_p19_r21,350-30-1,2-Chloro-1-fluoro-4-nitrobenzene,350-30-1,DTXSID6049278,[O-][N+](=O)C1=CC=C(F)C(Cl)=C1,DPHCXXYPSYMICK-UHFFFAOYSA-N,daphnia_48h_ec50,EC50,ITX,IMBL,Daphnia magna,Water Flea,Arthropoda,Branchiopoda,Diplostraca,Daphniidae,Daphnia,Crustaceans;Standard Test Species,48.0,FW,,,,2001.0,japan_moe_official_summary,dsstox_casrn,unclassified,8.2,mg/L,4.6711403278912645e-05,-4.330577085674451,175.546,,True,False,1,1,,,,0.0,,,,official_summary_table,not specified in summary,test material,immobilisation (Japanese table header: acute swimming inhibition),True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,japan_moe_350-30-1_daphnia_48h_ec50_p19_r21,Japan_MOE_official_summary,official_summary_source,MOE:19:21:daphnia_48h_ec50,8.2,False,,,official_summary_source,official_summary_not_individual_report_reviewed,https://www.env.go.jp/content/000316616.pdf,19.0,21.0
